Locator,Sample_Date,Sample_Depth,UpDown,Sample_Temperature_field,ST_Qual,Salinity_field,SA_Qual
KSBP01,5/20/13 9:32,161.046,Down,9.202,,30.2573,
KSBP01,5/20/13 9:32,161.49,Down,9.2023,,30.2576,
KSBP01,5/20/13 9:32,162.008,Down,9.2024,,30.2588,
KSBP01,5/20/13 9:32,162.508,Down,9.2026,,30.2598,
KSBP01,5/20/13 9:32,162.987,Down,9.2018,,30.2635,
KSBP01,5/20/13 9:32,163.496,Down,9.2012,,30.2647,
KSBP01,5/20/13 9:32,164.027,Down,9.2013,,30.2647,
KSBP01,5/20/13 9:32,164.487,Down,9.2012,,30.2648,
KSBP01,5/20/13 9:32,165,Down,9.2012,,30.2655,
KSBP01,5/20/13 9:32,165.488,Down,9.2011,,30.2667,
KSBP01,5/20/13 9:32,165.985,Down,9.201,,30.2674,
KSBP01,5/20/13 9:32,166.493,Down,9.2006,,30.2693,
KSBP01,5/20/13 9:32,166.982,Down,9.2005,,30.2702,
KSBP01,5/20/13 9:32,167.505,Down,9.2004,,30.2708,
KSBP01,5/20/13 9:32,167.987,Down,9.2003,,30.2722,
KSBP01,5/20/13 9:32,168.517,Down,9.2001,,30.2736,
KSBP01,5/20/13 9:32,168.974,Down,9.2,,30.2742,
KSBP01,5/20/13 9:32,169.517,Down,9.1998,,30.2747,
KSBP01,5/20/13 9:32,169.99,Down,9.1998,,30.2752,
KSBP01,5/20/13 9:32,170.521,Down,9.1997,,30.2754,
KSBP01,5/20/13 9:32,170.988,Down,9.1989,,30.2764,
KSBP01,5/20/13 9:32,171.516,Down,9.1977,,30.2778,
KSBP01,5/20/13 9:32,171.985,Down,9.1972,,30.2791,
KSBP01,5/20/13 9:32,172.505,Down,9.1973,,30.2807,
KSBP01,5/20/13 9:32,172.998,Down,9.1967,,30.2827,
KSBP01,5/20/13 9:32,173.526,Down,9.1955,,30.2851,
KSBP01,5/20/13 9:32,173.992,Down,9.1954,,30.2853,
KSBP01,5/20/13 9:32,174.508,Down,9.1953,,30.2856,
KSBP01,5/20/13 9:32,175.012,Down,9.1936,,30.2899,
KSBP01,5/20/13 9:32,175.516,Down,9.1921,,30.2933,
KSBP01,5/20/13 9:32,175.989,Down,9.1897,,30.2989,
KSBP01,5/20/13 9:32,176.519,Down,9.1869,,30.3067,
KSBP01,5/20/13 9:32,177.006,Down,9.1829,,30.3161,
KSBP01,5/20/13 9:32,177.511,Down,9.1829,,30.3161,
KSBP01,5/20/13 9:32,178.022,Down,9.1811,,30.3211,
KSBP01,5/20/13 9:32,178.503,Down,9.1802,,30.3232,
KSBP01,5/20/13 9:32,179.009,Down,9.1766,,30.3332,
KSBP01,5/20/13 9:32,179.477,Down,9.1744,,30.3381,
KSBP01,5/20/13 9:32,179.989,Down,9.1738,,30.3398,
KSBP01,5/20/13 9:32,180.493,Down,9.173,,30.3431,
KSBP01,5/20/13 9:32,180.977,Down,9.1727,,30.3444,
KSBP01,5/20/13 9:32,181.484,Down,9.1724,,30.3459,
KSBP01,5/20/13 9:32,182.008,Down,9.1705,,30.3529,
KSBP01,5/20/13 9:32,182.488,Down,9.1701,,30.3545,
KSBP01,5/20/13 9:32,182.992,Down,9.1713,,30.3571,
KSBP01,5/20/13 9:32,183.497,Down,9.1715,,30.3586,
KSBP01,5/20/13 9:33,183.998,Down,9.1714,,30.3597,
KSBP01,5/20/13 9:33,184.482,Down,9.1713,,30.3608,
KSBP01,5/20/13 9:33,184.985,Down,9.1712,,30.3615,
KSBP01,5/20/13 9:33,185.509,Down,9.171,,30.3624,
KSBP01,5/20/13 9:33,186.028,Down,9.17,,30.3648,
KSBP01,5/20/13 9:33,186.521,Down,9.1694,,30.3659,
KSBP01,5/20/13 9:33,187.007,Down,9.1679,,30.3692,
KSBP01,5/20/13 9:33,187.485,Down,9.1649,,30.375,
KSBP01,5/20/13 9:33,188.005,Down,9.1607,,30.3835,
KSBP01,5/20/13 9:33,188.516,Down,9.1578,,30.3897,
KSBP01,5/20/13 9:33,189.008,Down,9.1567,,30.3921,
KSBP01,5/20/13 9:33,189.493,Down,9.1562,,30.393,
KSBP01,5/20/13 9:33,190.003,Down,9.156,,30.3936,
KSBP01,5/20/13 9:33,190.544,Down,9.1568,,30.3922,
KSBP01,5/20/13 9:33,190.993,Down,9.1572,,30.392,
KSBP01,5/20/13 9:33,191.475,Down,9.156,,30.3948,
KSBP01,5/20/13 9:33,191.985,Down,9.1549,,30.3971,
KSBP01,5/20/13 9:33,192.521,Down,9.1542,,30.3982,
KSBP01,5/20/13 9:33,192.999,Down,9.1533,,30.3991,
KSBP01,5/20/13 9:33,193.514,Down,9.153,,30.3996,
KSBP01,5/20/13 9:33,194.03,Down,9.1529,,30.3999,
KSBP01,5/20/13 9:33,194.492,Down,9.1519,,30.4011,
KSBP01,5/20/13 9:33,194.976,Down,9.1516,,30.4009,
KSBP01,5/20/13 9:33,195.47,Down,9.1515,,30.4018,
KSBP01,5/20/13 9:33,195.98,Down,9.1514,,30.402,
KSBP01,5/20/13 9:33,196.507,Down,9.1515,,30.4022,
KSBP01,5/20/13 9:33,197.033,Down,9.1502,,30.4038,
KSBP01,5/20/13 9:33,197.51,Down,9.1503,,30.4038,
KSBP01,5/20/13 9:33,198.02,Down,9.1501,,30.404,
KSBP01,5/20/13 9:33,198.491,Down,9.1502,,30.404,
KSBP01,5/20/13 9:33,198.996,Down,9.15,,30.4044,
KSBP01,5/20/13 9:33,199.507,Down,9.1499,,30.4052,
KSBP01,5/20/13 9:33,199.971,Down,9.1496,,30.4061,
KSBP01,5/20/13 9:33,200.509,Down,9.1492,,30.4069,
KSBP01,5/20/13 9:33,201.02,Down,9.1487,,30.4079,
KSBP01,5/20/13 9:33,201.518,Down,9.1477,,30.4102,
KSBP01,5/20/13 9:33,202.028,Down,9.1468,,30.4123,
KSBP01,5/20/13 9:33,202.475,Down,9.1464,,30.4133,
KSBP01,5/20/13 9:33,203.025,Down,9.1466,,30.4131,
KSBP01,5/20/13 9:33,203.515,Down,9.1465,,30.4133,
KSBP01,5/20/13 9:33,203.978,Down,9.1463,,30.4139,
KSBP01,5/20/13 9:33,204.495,Down,9.1461,,30.4143,
KSBP01,5/20/13 9:33,204.988,Down,9.1464,,30.4139,
KSBP01,5/20/13 9:33,205.524,Down,9.1457,,30.4158,
KSBP01,5/20/13 9:33,206,Down,9.1457,,30.4158,
KSBP01,5/20/13 9:33,206.452,Down,9.1457,,30.4158,
KSBP01,5/20/13 9:33,207.027,Down,9.1454,,30.4169,
KSBP01,5/20/13 9:34,207.493,Down,9.1453,,30.4174,
KSBP01,5/20/13 9:34,207.988,Down,9.1446,,30.4188,
KSBP01,5/20/13 9:34,208.507,Down,9.1444,,30.4196,
KSBP01,5/20/13 9:34,209.003,Down,9.1445,,30.4195,
KSBP01,5/20/13 9:34,209.52,Down,9.1451,,30.4182,
KSBP01,5/20/13 9:34,209.988,Down,9.1451,,30.4181,
KSBP01,5/20/13 9:34,210.515,Down,9.1449,,30.4188,
KSBP01,5/20/13 9:34,211.018,Down,9.1451,,30.4184,
KSBP01,5/20/13 9:34,211.496,Down,9.144,,30.4214,
KSBP01,5/20/13 9:34,211.981,Down,9.1436,,30.4225,
KSBP01,5/20/13 9:34,212.479,Down,9.1433,,30.4233,
KSBP01,5/20/13 9:34,213.009,Down,9.1432,,30.4239,
KSBP01,5/20/13 9:34,213.49,Down,9.143,,30.4241,
KSBP01,5/20/13 9:34,214.003,Down,9.1423,,30.4261,
KSBP01,5/20/13 9:34,214.481,Down,9.142,,30.427,
KSBP01,5/20/13 9:34,215.031,Down,9.1418,,30.4278,
KSBP01,5/20/13 9:34,215.534,Down,9.1402,,30.4316,
KSBP01,5/20/13 9:34,215.994,Down,9.1364,,30.4419,
KSBP01,5/20/13 9:34,216.489,Down,9.1351,,30.4452,
KSBP01,5/20/13 9:34,216.963,Down,9.1344,,30.4471,
KSBP01,5/20/13 9:34,217.503,Down,9.1341,,30.4482,
KSBP01,5/20/13 9:34,218.023,Down,9.1336,,30.4496,
KSBP01,5/20/13 9:34,218.468,Down,9.1334,,30.4502,
KSBP01,5/20/13 9:34,219.024,Down,9.1335,,30.4505,
KSBP01,5/20/13 9:34,219.502,Down,9.1335,,30.4503,
KSBP01,5/20/13 9:34,220.01,Down,9.1333,,30.4513,
KSBP01,5/20/13 9:34,220.496,Down,9.1333,,30.4514,
KSBP01,5/20/13 9:34,220.999,Down,9.1334,,30.4518,
KSBP01,5/20/13 9:34,221.499,Down,9.1334,,30.4516,
KSBP01,5/20/13 9:34,221.989,Down,9.133,,30.4532,
KSBP01,5/20/13 9:34,222.522,Down,9.1329,,30.4538,
KSBP01,5/20/13 9:34,223.021,Down,9.1327,,30.4539,
KSBP01,5/20/13 9:34,223.512,Down,9.1327,,30.4539,
KSBP01,5/20/13 9:34,223.994,Down,9.1328,,30.4539,
KSBP01,5/20/13 9:34,224.5,Down,9.1328,,30.4539,
KSBP01,5/20/13 9:34,224.973,Down,9.1328,,30.4541,
KSBP01,5/20/13 9:34,225.457,Down,9.1317,,30.4566,
KSBP01,5/20/13 9:34,225.996,Down,9.1321,,30.4558,
KSBP01,5/20/13 9:34,226.501,Down,9.131,,30.4582,
KSBP01,5/20/13 9:34,227.019,Down,9.1308,,30.4589,
KSBP01,5/20/13 9:34,227.513,Down,9.1299,,30.4614,
KSBP01,5/20/13 9:34,227.986,Down,9.1289,,30.4649,
KSBP01,5/20/13 9:34,228.499,Down,9.1287,,30.4654,
KSBP01,5/20/13 9:35,229.001,Down,9.1288,,30.4657,
KSBP01,5/20/13 9:35,229.518,Down,9.1287,,30.4656,
KSBP01,5/20/13 9:35,230.018,Down,9.1285,,30.4668,
KSBP01,5/20/13 9:35,230.478,Down,9.1284,,30.466,
KSBP01,5/20/13 9:35,231.005,Down,9.1281,,30.4676,
KSBP01,5/20/13 9:35,231.513,Down,9.1279,,30.4685,
KSBP01,5/20/13 9:35,232.01,Down,9.128,,30.4687,
KSBP01,5/20/13 9:35,232.516,Down,9.128,,30.4686,
KSBP01,5/20/13 9:35,233.002,Down,9.1281,,30.4687,
KSBP01,5/20/13 9:35,233.527,Down,9.1281,,30.469,
KSBP01,5/20/13 9:35,233.99,Down,9.1282,,30.4689,
KSBP01,5/20/13 9:35,234.521,Down,9.1281,,30.4689,
KSBP01,5/20/13 9:35,234.984,Down,9.1283,,30.4687,
KSBP01,5/20/13 9:35,235.541,Down,9.1286,,30.4682,
KSBP01,5/20/13 9:35,235.994,Down,9.1285,,30.4684,
KSBP01,5/20/13 9:35,236.51,Down,9.1282,,30.4692,
KSBP01,5/20/13 9:35,237.03,Down,9.1282,,30.4696,
KSBP01,5/20/13 9:35,237.509,Down,9.1284,,30.4695,
KSBP01,5/20/13 9:35,237.989,Down,9.1283,,30.4696,
KSBP01,5/20/13 9:35,238.532,Down,9.1282,,30.4699,
KSBP01,5/20/13 9:35,239.026,Down,9.1282,,30.4704,
KSBP01,5/20/13 9:35,239.536,Down,9.1269,,30.4744,
KSBP01,5/20/13 9:35,239.984,Down,9.1261,,30.4768,
KSBP01,5/20/13 9:35,240.519,Down,9.1246,,30.4819,
KSBP01,5/20/13 9:35,240.993,Down,9.1247,,30.4816,
KSBP01,5/20/13 9:35,241.496,Down,9.124,,30.4841,
KSBP01,5/20/13 9:35,241.969,Down,9.1241,,30.4843,
KSBP01,5/20/13 9:35,242.519,Down,9.124,,30.4846,
KSBP01,5/20/13 9:35,243.023,Down,9.1238,,30.4854,
KSBP01,5/20/13 9:35,243.495,Down,9.1238,,30.4858,
KSBP01,5/20/13 9:35,243.985,Down,9.1239,,30.4853,
KSBP01,5/20/13 9:35,244.511,Down,9.1241,,30.4846,
KSBP01,5/20/13 9:35,244.985,Down,9.1242,,30.485,
KSBP01,5/20/13 9:35,245.486,Down,9.1239,,30.4862,
KSBP01,5/20/13 9:35,245.99,Down,9.1242,,30.4478,
KSBP01,5/20/13 9:35,246.522,Down,9.1243,,30.486,
KSBP01,5/20/13 9:35,247.003,Down,9.1244,,30.4859,
KSBP01,5/20/13 9:35,247.492,Down,9.1245,,30.4858,
KSBP01,5/20/13 9:35,248.055,Down,9.1246,,30.4856,
KSBP01,5/20/13 9:35,248.53,Down,9.1245,,30.4859,
KSBP01,5/20/13 9:36,249.011,Down,9.1244,,30.4864,
KSBP01,5/20/13 9:36,249.478,Down,9.1245,,30.4862,
KSBP01,5/20/13 9:36,250.003,Down,9.1246,,30.4861,
KSBP01,5/20/13 9:36,250.491,Down,9.1247,,30.4862,
KSBP01,5/20/13 9:36,251.011,Down,9.1248,,30.4861,
KSBP01,5/20/13 9:36,251.493,Down,9.1247,,30.4866,
KSBP01,5/20/13 9:36,251.967,Down,9.1249,,30.4863,
KSBP01,5/20/13 9:36,252.486,Down,9.125,,30.486,
KSBP01,5/20/13 9:36,252.968,Down,9.125,,30.4861,
KSBP01,5/20/13 9:36,253.5,Down,9.1248,,30.4874,
KSBP01,5/20/13 9:36,253.993,Down,9.1247,,30.4878,
KSBP01,5/20/13 9:36,254.5,Down,9.1247,,30.4881,
KSBP01,5/20/13 9:36,254.998,Down,9.1244,,30.489,
KSBP01,5/20/13 9:36,255.499,Down,9.1245,,30.4892,
KSBP01,5/20/13 9:36,256.032,Down,9.1247,,30.4887,
KSBP01,5/20/13 9:36,256.477,Down,9.1247,,30.4889,
KSBP01,5/20/13 9:36,257.024,Down,9.1245,,30.4898,
KSBP01,5/20/13 9:36,257.517,Down,9.1248,,30.4893,
KSBP01,5/20/13 9:36,257.978,Down,9.1251,,30.4881,
KSBP01,5/20/13 9:36,258.504,Down,9.1249,,30.4892,
KSBP01,5/20/13 9:36,259.004,Down,9.1241,,30.4925,
KSBP01,5/20/13 9:36,259.504,Down,9.1242,,30.4923,
KSBP01,5/20/13 9:36,259.992,Down,9.1242,,30.4918,
KSBP01,5/20/13 9:36,260.457,Down,9.1245,,30.4916,
KSBP01,5/20/13 9:36,261.007,Down,9.1246,,30.4912,
KSBP01,5/20/13 9:36,261.494,Down,9.1245,,30.4916,
KSBP01,5/20/13 9:36,262.046,Down,9.124,,30.4934,
KSBP01,5/20/13 9:36,262.477,Down,9.1239,,30.4937,
KSBP01,5/20/13 9:36,263.015,Down,9.1241,,30.4935,
KSBP01,5/20/13 9:36,263.491,Down,9.1238,,30.4949,
KSBP01,5/20/13 9:36,263.992,Down,9.1235,,30.4962,
KSBP01,5/20/13 9:36,264.503,Down,9.1236,,30.4961,
KSBP01,5/20/13 9:36,264.982,Down,9.1235,,30.4963,
KSBP01,5/20/13 9:36,265.523,Down,9.1223,,30.5001,
KSBP01,5/20/13 9:36,265.974,Down,9.1221,,30.5006,
KSBP01,5/20/13 9:36,266.512,Down,9.1221,,30.5006,
KSBP01,5/20/13 9:36,266.994,Down,9.1222,,30.5004,
KSBP01,5/20/13 9:37,266.492,Up,9.1225,,30.5003,
KSBP01,5/20/13 9:37,266.047,Up,9.1224,,30.5002,
KSBP01,5/20/13 9:37,265.49,Up,9.122,,30.5011,
KSBP01,5/20/13 9:37,265.003,Up,9.122,,30.5009,
KSBP01,5/20/13 9:37,264.483,Up,9.1221,,30.5,
KSBP01,5/20/13 9:37,263.966,Up,9.1234,,30.4961,
KSBP01,5/20/13 9:37,263.533,Up,9.1238,,30.4947,
KSBP01,5/20/13 9:37,263.022,Up,9.124,,30.4936,
KSBP01,5/20/13 9:37,262.474,Up,9.1241,,30.4933,
KSBP01,5/20/13 9:37,262.045,Up,9.1242,,30.4928,
KSBP01,5/20/13 9:37,261.526,Up,9.1242,,30.4926,
KSBP01,5/20/13 9:37,260.957,Up,9.1242,,30.4926,
KSBP01,5/20/13 9:37,260.5,Up,9.1242,,30.4927,
KSBP01,5/20/13 9:37,259.985,Up,9.1241,,30.4925,
KSBP01,5/20/13 9:37,259.499,Up,9.1242,,30.4923,
KSBP01,5/20/13 9:37,258.998,Up,9.1247,,30.4893,
KSBP01,5/20/13 9:37,258.457,Up,9.1244,,30.4906,
KSBP01,5/20/13 9:37,257.982,Up,9.1244,,30.4901,
KSBP01,5/20/13 9:37,257.528,Up,9.1243,,30.4906,
KSBP01,5/20/13 9:37,256.964,Up,9.1245,,30.4901,
KSBP01,5/20/13 9:37,256.525,Up,9.1244,,30.4902,
KSBP01,5/20/13 9:37,256.008,Up,9.1242,,30.4902,
KSBP01,5/20/13 9:37,255.524,Up,9.1244,,30.4895,
KSBP01,5/20/13 9:37,255.019,Up,9.1243,,30.4891,
KSBP01,5/20/13 9:37,254.505,Up,9.1244,,30.4892,
KSBP01,5/20/13 9:37,253.991,Up,9.1243,,30.4889,
KSBP01,5/20/13 9:37,253.494,Up,9.1243,,30.4888,
KSBP01,5/20/13 9:37,252.973,Up,9.1243,,30.4887,
KSBP01,5/20/13 9:37,252.517,Up,9.1242,,30.4886,
KSBP01,5/20/13 9:37,251.965,Up,9.1244,,30.4874,
KSBP01,5/20/13 9:37,251.502,Up,9.1244,,30.487,
KSBP01,5/20/13 9:37,250.982,Up,9.1244,,30.4871,
KSBP01,5/20/13 9:37,250.509,Up,9.1243,,30.4871,
KSBP01,5/20/13 9:38,250.021,Up,9.1242,,30.4875,
KSBP01,5/20/13 9:38,249.482,Up,9.1242,,30.4873,
KSBP01,5/20/13 9:38,248.985,Up,9.1241,,30.4875,
KSBP01,5/20/13 9:38,248.486,Up,9.1241,,30.4874,
KSBP01,5/20/13 9:38,248.011,Up,9.1242,,30.4867,
KSBP01,5/20/13 9:38,247.479,Up,9.1241,,30.4864,
KSBP01,5/20/13 9:38,247.011,Up,9.124,,30.4867,
KSBP01,5/20/13 9:38,246.505,Up,9.124,,30.4867,
KSBP01,5/20/13 9:38,246.015,Up,9.1239,,30.487,
KSBP01,5/20/13 9:38,245.513,Up,9.1238,,30.4874,
KSBP01,5/20/13 9:38,244.993,Up,9.1237,,30.4873,
KSBP01,5/20/13 9:38,244.491,Up,9.1238,,30.487,
KSBP01,5/20/13 9:38,244.047,Up,9.1236,,30.4878,
KSBP01,5/20/13 9:38,243.488,Up,9.1235,,30.488,
KSBP01,5/20/13 9:38,243.017,Up,9.1234,,30.4879,
KSBP01,5/20/13 9:38,242.529,Up,9.1234,,30.4884,
KSBP01,5/20/13 9:38,241.956,Up,9.1233,,30.488,
KSBP01,5/20/13 9:38,241.499,Up,9.1231,,30.4881,
KSBP01,5/20/13 9:38,240.977,Up,9.1231,,30.488,
KSBP01,5/20/13 9:38,240.522,Up,9.123,,30.488,
KSBP01,5/20/13 9:38,240.002,Up,9.123,,30.4874,
KSBP01,5/20/13 9:38,239.463,Up,9.123,,30.4878,
KSBP01,5/20/13 9:38,239.032,Up,9.1228,,30.4877,
KSBP01,5/20/13 9:38,238.498,Up,9.123,,30.4874,
KSBP01,5/20/13 9:38,237.979,Up,9.123,,30.4872,
KSBP01,5/20/13 9:38,237.545,Up,9.1227,,30.487,
KSBP01,5/20/13 9:38,237.023,Up,9.1229,,30.487,
KSBP01,5/20/13 9:38,236.445,Up,9.1228,,30.487,
KSBP01,5/20/13 9:38,235.994,Up,9.1228,,30.4869,
KSBP01,5/20/13 9:38,235.476,Up,9.1231,,30.4865,
KSBP01,5/20/13 9:38,234.999,Up,9.1231,,30.4855,
KSBP01,5/20/13 9:38,234.499,Up,9.1231,,30.4855,
KSBP01,5/20/13 9:38,233.965,Up,9.1229,,30.4859,
KSBP01,5/20/13 9:38,233.52,Up,9.1229,,30.4858,
KSBP01,5/20/13 9:38,233.009,Up,9.1229,,30.4856,
KSBP01,5/20/13 9:38,232.489,Up,9.1234,,30.484,
KSBP01,5/20/13 9:38,232.052,Up,9.1235,,30.4834,
KSBP01,5/20/13 9:38,231.492,Up,9.124,,30.4811,
KSBP01,5/20/13 9:38,230.958,Up,9.1245,,30.4796,
KSBP01,5/20/13 9:38,230.533,Up,9.1247,,30.4778,
KSBP01,5/20/13 9:38,229.955,Up,9.1254,,30.4763,
KSBP01,5/20/13 9:39,229.489,Up,9.1257,,30.4757,
KSBP01,5/20/13 9:39,229.029,Up,9.1258,,30.4744,
KSBP01,5/20/13 9:39,228.497,Up,9.1266,,30.4718,
KSBP01,5/20/13 9:39,227.99,Up,9.1262,,30.4724,
KSBP01,5/20/13 9:39,227.516,Up,9.1269,,30.4702,
KSBP01,5/20/13 9:39,226.968,Up,9.127,,30.4701,
KSBP01,5/20/13 9:39,226.517,Up,9.127,,30.4696,
KSBP01,5/20/13 9:39,225.979,Up,9.1271,,30.4696,
KSBP01,5/20/13 9:39,225.511,Up,9.127,,30.4693,
KSBP01,5/20/13 9:39,224.973,Up,9.1275,,30.4679,
KSBP01,5/20/13 9:39,224.532,Up,9.1276,,30.4674,
KSBP01,5/20/13 9:39,224.004,Up,9.1273,,30.4685,
KSBP01,5/20/13 9:39,223.496,Up,9.127,,30.4689,
KSBP01,5/20/13 9:39,223.001,Up,9.1269,,30.4691,
KSBP01,5/20/13 9:39,222.562,Up,9.1269,,30.4692,
KSBP01,5/20/13 9:39,221.976,Up,9.1277,,30.4664,
KSBP01,5/20/13 9:39,221.537,Up,9.1287,,30.4629,
KSBP01,5/20/13 9:39,220.975,Up,9.129,,30.4624,
KSBP01,5/20/13 9:39,220.486,Up,9.1294,,30.461,
KSBP01,5/20/13 9:39,220.026,Up,9.1302,,30.459,
KSBP01,5/20/13 9:39,219.508,Up,9.13,,30.4589,
KSBP01,5/20/13 9:39,218.963,Up,9.1308,,30.4571,
KSBP01,5/20/13 9:39,218.525,Up,9.1319,,30.4549,
KSBP01,5/20/13 9:39,218.01,Up,9.1322,,30.4541,
KSBP01,5/20/13 9:39,217.503,Up,9.1325,,30.4531,
KSBP01,5/20/13 9:39,216.985,Up,9.1334,,30.4506,
KSBP01,5/20/13 9:39,216.426,Up,9.1335,,30.4498,
KSBP01,5/20/13 9:39,216.031,Up,9.1344,,30.4471,
KSBP01,5/20/13 9:39,215.531,Up,9.1353,,30.4447,
KSBP01,5/20/13 9:39,214.984,Up,9.1357,,30.4438,
KSBP01,5/20/13 9:39,214.568,Up,9.136,,30.4427,
KSBP01,5/20/13 9:39,213.984,Up,9.1362,,30.4417,
KSBP01,5/20/13 9:39,213.48,Up,9.1361,,30.4417,
KSBP01,5/20/13 9:39,213.053,Up,9.1366,,30.4402,
KSBP01,5/20/13 9:39,212.479,Up,9.1366,,30.4403,
KSBP01,5/20/13 9:39,212.001,Up,9.137,,30.439,
KSBP01,5/20/13 9:39,211.503,Up,9.1375,,30.4375,
KSBP01,5/20/13 9:39,210.979,Up,9.1382,,30.4356,
KSBP01,5/20/13 9:39,210.493,Up,9.141,,30.4284,
KSBP01,5/20/13 9:39,209.996,Up,9.1414,,30.4271,
KSBP01,5/20/13 9:39,209.497,Up,9.1421,,30.4253,
KSBP01,5/20/13 9:39,209.022,Up,9.1424,,30.4244,
KSBP01,5/20/13 9:40,208.483,Up,9.1425,,30.4238,
KSBP01,5/20/13 9:40,207.983,Up,9.1435,,30.4214,
KSBP01,5/20/13 9:40,207.497,Up,9.1441,,30.4196,
KSBP01,5/20/13 9:40,206.985,Up,9.1444,,30.4187,
KSBP01,5/20/13 9:40,206.533,Up,9.1447,,30.4182,
KSBP01,5/20/13 9:40,206.006,Up,9.1445,,30.4182,
KSBP01,5/20/13 9:40,205.506,Up,9.1447,,30.418,
KSBP01,5/20/13 9:40,204.98,Up,9.1446,,30.4179,
KSBP01,5/20/13 9:40,204.448,Up,9.1445,,30.4181,
KSBP01,5/20/13 9:40,204.028,Up,9.1445,,30.4178,
KSBP01,5/20/13 9:40,203.521,Up,9.1447,,30.4172,
KSBP01,5/20/13 9:40,203.01,Up,9.1451,,30.4164,
KSBP01,5/20/13 9:40,202.518,Up,9.1455,,30.4153,
KSBP01,5/20/13 9:40,201.977,Up,9.1456,,30.4147,
KSBP01,5/20/13 9:40,201.509,Up,9.1461,,30.4138,
KSBP01,5/20/13 9:40,201.012,Up,9.1464,,30.4128,
KSBP01,5/20/13 9:40,200.479,Up,9.1478,,30.4098,
KSBP01,5/20/13 9:40,200.02,Up,9.1492,,30.4065,
KSBP01,5/20/13 9:40,199.494,Up,9.1496,,30.4056,
KSBP01,5/20/13 9:40,198.999,Up,9.1497,,30.4055,
KSBP01,5/20/13 9:40,198.485,Up,9.1497,,30.4052,
KSBP01,5/20/13 9:40,198.022,Up,9.1498,,30.4052,
KSBP01,5/20/13 9:40,197.537,Up,9.15,,30.4049,
KSBP01,5/20/13 9:40,197.002,Up,9.1501,,30.4047,
KSBP01,5/20/13 9:40,196.481,Up,9.1501,,30.4045,
KSBP01,5/20/13 9:40,195.996,Up,9.1504,,30.404,
KSBP01,5/20/13 9:40,195.475,Up,9.1507,,30.4035,
KSBP01,5/20/13 9:41,194.998,Up,9.1505,,30.4037,
KSBP01,5/20/13 9:41,194.503,Up,9.1514,,30.4021,
KSBP01,5/20/13 9:41,193.979,Up,9.1519,,30.4013,
KSBP01,5/20/13 9:41,193.484,Up,9.1521,,30.4008,
KSBP01,5/20/13 9:41,192.983,Up,9.1538,,30.3981,
KSBP01,5/20/13 9:41,192.486,Up,9.1544,,30.3973,
KSBP01,5/20/13 9:41,192.012,Up,9.1547,,30.3961,
KSBP01,5/20/13 9:41,191.54,Up,9.1556,,30.3946,
KSBP01,5/20/13 9:41,190.989,Up,9.1554,,30.3949,
KSBP01,5/20/13 9:41,190.531,Up,9.1572,,30.3899,
KSBP01,5/20/13 9:41,189.969,Up,9.1631,,30.3771,
KSBP01,5/20/13 9:41,189.476,Up,9.1655,,30.3727,
KSBP01,5/20/13 9:41,189.008,Up,9.1648,,30.3744,
KSBP01,5/20/13 9:41,188.507,Up,9.1679,,30.367,
KSBP01,5/20/13 9:41,188.009,Up,9.1678,,30.3674,
KSBP01,5/20/13 9:41,187.499,Up,9.1689,,30.3653,
KSBP01,5/20/13 9:41,186.986,Up,9.1697,,30.3632,
KSBP01,5/20/13 9:41,186.513,Up,9.1701,,30.3627,
KSBP01,5/20/13 9:41,185.99,Up,9.1707,,30.3612,
KSBP01,5/20/13 9:41,185.498,Up,9.1709,,30.3604,
KSBP01,5/20/13 9:41,184.992,Up,9.1716,,30.3587,
KSBP01,5/20/13 9:41,184.481,Up,9.1716,,30.3576,
KSBP01,5/20/13 9:41,184.009,Up,9.1715,,30.3563,
KSBP01,5/20/13 9:41,183.496,Up,9.1714,,30.3552,
KSBP01,5/20/13 9:41,182.987,Up,9.171,,30.3535,
KSBP01,5/20/13 9:41,182.481,Up,9.171,,30.3497,
KSBP01,5/20/13 9:41,181.994,Up,9.1716,,30.3476,
KSBP01,5/20/13 9:41,181.495,Up,9.1734,,30.3418,
KSBP01,5/20/13 9:41,180.992,Up,9.174,,30.3397,
KSBP01,5/20/13 9:41,180.52,Up,9.175,,30.3369,
KSBP01,5/20/13 9:41,179.994,Up,9.1768,,30.3319,
KSBP01,5/20/13 9:41,179.454,Up,9.1776,,30.3298,
KSBP01,5/20/13 9:41,178.976,Up,9.1791,,30.3253,
KSBP01,5/20/13 9:41,178.462,Up,9.1808,,30.3206,
KSBP01,5/20/13 9:41,177.992,Up,9.1817,,30.3186,
KSBP01,5/20/13 9:41,177.536,Up,9.1832,,30.3143,
KSBP01,5/20/13 9:41,176.998,Up,9.1867,,30.3061,
KSBP01,5/20/13 9:41,176.548,Up,9.1904,,30.297,
KSBP01,5/20/13 9:41,176.017,Up,9.1913,,30.2943,
KSBP01,5/20/13 9:41,175.495,Up,9.1926,,30.2911,
KSBP01,5/20/13 9:41,175.017,Up,9.1935,,30.2887,
KSBP01,5/20/13 9:41,174.514,Up,9.194,,30.2864,
KSBP01,5/20/13 9:41,173.986,Up,9.1945,,30.2851,
KSBP01,5/20/13 9:41,173.493,Up,9.1945,,30.2846,
