Locator,Sample_Date,Sample_Depth,UpDown,Sample_Temperature_field,ST_Qual,Salinity_field,SA_Qual
KSBP01,5/16/11 9:10,141.531,Down,8.5692,,29.3381,
KSBP01,5/16/11 9:10,141.978,Down,8.5686,,29.3385,
KSBP01,5/16/11 9:10,142.533,Down,8.5698,,29.339,
KSBP01,5/16/11 9:10,143.007,Down,8.5693,,29.3382,
KSBP01,5/16/11 9:10,143.488,Down,8.5699,,29.3379,
KSBP01,5/16/11 9:10,144.059,Down,8.5741,,29.3424,
KSBP01,5/16/11 9:10,144.456,Down,8.5743,,29.3408,
KSBP01,5/16/11 9:10,145.004,Down,8.5755,,29.3422,
KSBP01,5/16/11 9:10,145.505,Down,8.5764,,29.3439,
KSBP01,5/16/11 9:10,146.023,Down,8.5774,,29.3455,
KSBP01,5/16/11 9:10,146.486,Down,8.5823,,29.3568,
KSBP01,5/16/11 9:10,147.001,Down,8.5791,,29.3626,
KSBP01,5/16/11 9:10,147.459,Down,8.577,,29.365,
KSBP01,5/16/11 9:10,148.021,Down,8.5778,,29.3652,
KSBP01,5/16/11 9:10,148.52,Down,8.5777,,29.369,
KSBP01,5/16/11 9:10,149.064,Down,8.5787,,29.3703,
KSBP01,5/16/11 9:10,149.502,Down,8.5806,,29.3711,
KSBP01,5/16/11 9:10,149.986,Down,8.5789,,29.3717,
KSBP01,5/16/11 9:10,150.523,Down,8.5775,,29.3683,
KSBP01,5/16/11 9:10,150.923,Down,8.58,,29.3714,
KSBP01,5/16/11 9:10,151.515,Down,8.5808,,29.3724,
KSBP01,5/16/11 9:10,151.987,Down,8.5776,,29.3696,
KSBP01,5/16/11 9:10,152.538,Down,8.5795,,29.3723,
KSBP01,5/16/11 9:10,152.935,Down,8.5783,,29.3703,
KSBP01,5/16/11 9:10,153.479,Down,8.5716,,29.3597,
KSBP01,5/16/11 9:10,154.008,Down,8.5729,,29.3614,
KSBP01,5/16/11 9:10,154.451,Down,8.5761,,29.3678,
KSBP01,5/16/11 9:10,155.104,Down,8.5819,,29.3761,
KSBP01,5/16/11 9:10,155.458,Down,8.5814,,29.3757,
KSBP01,5/16/11 9:10,156.017,Down,8.5822,,29.3766,
KSBP01,5/16/11 9:10,156.474,Down,8.5821,,29.38,
KSBP01,5/16/11 9:10,156.982,Down,8.5911,,29.393,
KSBP01,5/16/11 9:10,157.513,Down,8.5982,,29.4087,
KSBP01,5/16/11 9:10,158.023,Down,8.6017,,29.4122,
KSBP01,5/16/11 9:10,158.486,Down,8.5901,,29.3896,
KSBP01,5/16/11 9:10,159.046,Down,8.5985,,29.4072,
KSBP01,5/16/11 9:10,159.43,Down,8.6021,,29.4144,
KSBP01,5/16/11 9:10,160.064,Down,8.609,,29.4258,
KSBP01,5/16/11 9:11,160.435,Down,8.6049,,29.4169,
KSBP01,5/16/11 9:11,161.08,Down,8.6041,,29.4133,
KSBP01,5/16/11 9:11,161.461,Down,8.6045,,29.4128,
KSBP01,5/16/11 9:11,162.001,Down,8.6037,,29.4126,
KSBP01,5/16/11 9:11,162.444,Down,8.605,,29.4143,
KSBP01,5/16/11 9:11,163.033,Down,8.6023,,29.4104,
KSBP01,5/16/11 9:11,163.44,Down,8.6035,,29.412,
KSBP01,5/16/11 9:11,164.017,Down,8.5981,,29.4017,
KSBP01,5/16/11 9:11,164.466,Down,8.5869,,29.3817,
KSBP01,5/16/11 9:11,165.031,Down,8.5855,,29.3779,
KSBP01,5/16/11 9:11,165.474,Down,8.5835,,29.3744,
KSBP01,5/16/11 9:11,166.002,Down,8.5873,,29.3841,
KSBP01,5/16/11 9:11,166.435,Down,8.5895,,29.3864,
KSBP01,5/16/11 9:11,167.046,Down,8.5879,,29.384,
KSBP01,5/16/11 9:11,167.384,Down,8.5872,,29.3815,
KSBP01,5/16/11 9:11,168.093,Down,8.5891,,29.3867,
KSBP01,5/16/11 9:11,168.469,Down,8.5883,,29.384,
KSBP01,5/16/11 9:11,168.961,Down,8.5813,,29.3699,
KSBP01,5/16/11 9:11,169.596,Down,8.5823,,29.3696,
KSBP01,5/16/11 9:11,169.932,Down,8.5812,,29.3676,
KSBP01,5/16/11 9:11,170.54,Down,8.5823,,29.3688,
KSBP01,5/16/11 9:11,170.874,Down,8.5821,,29.3702,
KSBP01,5/16/11 9:11,171.527,Down,8.5869,,29.3809,
KSBP01,5/16/11 9:11,171.893,Down,8.5856,,29.3773,
KSBP01,5/16/11 9:11,172.5,Down,8.5896,,29.3864,
KSBP01,5/16/11 9:11,172.958,Down,8.5869,,29.3799,
KSBP01,5/16/11 9:11,173.539,Down,8.5901,,29.3879,
KSBP01,5/16/11 9:11,174.024,Down,8.5913,,29.3897,
KSBP01,5/16/11 9:11,174.435,Down,8.5922,,29.3913,
KSBP01,5/16/11 9:11,175.04,Down,8.5925,,29.3911,
KSBP01,5/16/11 9:11,175.437,Down,8.5937,,29.3937,
KSBP01,5/16/11 9:11,176.026,Down,8.5923,,29.3914,
KSBP01,5/16/11 9:11,176.471,Down,8.5924,,29.3956,
KSBP01,5/16/11 9:11,176.976,Down,8.6219,,29.4493,
KSBP01,5/16/11 9:11,177.522,Down,8.6293,,29.4638,
KSBP01,5/16/11 9:11,177.984,Down,8.6326,,29.4688,
KSBP01,5/16/11 9:11,178.526,Down,8.63,,29.463,
KSBP01,5/16/11 9:11,178.979,Down,8.624,,29.4527,
KSBP01,5/16/11 9:11,179.512,Down,8.6302,,29.4626,
KSBP01,5/16/11 9:11,179.994,Down,8.618,,29.4389,
KSBP01,5/16/11 9:11,180.506,Down,8.6233,,29.4498,
KSBP01,5/16/11 9:11,180.992,Down,8.6666,,29.5425,
KSBP01,5/16/11 9:11,181.475,Down,8.6868,,29.5815,
KSBP01,5/16/11 9:11,182.083,Down,8.6784,,29.566,
KSBP01,5/16/11 9:11,182.452,Down,8.6776,,29.5661,
KSBP01,5/16/11 9:11,183.101,Down,8.6828,,29.5786,
KSBP01,5/16/11 9:11,183.454,Down,8.6822,,29.5781,
KSBP01,5/16/11 9:11,183.997,Down,8.6829,,29.5791,
KSBP01,5/16/11 9:11,184.512,Down,8.6829,,29.5793,
KSBP01,5/16/11 9:12,184.982,Down,8.6832,,29.5796,
KSBP01,5/16/11 9:12,185.489,Down,8.6849,,29.5835,
KSBP01,5/16/11 9:12,186.076,Down,8.6857,,29.5856,
KSBP01,5/16/11 9:12,186.417,Down,8.6854,,29.5855,
KSBP01,5/16/11 9:12,187.067,Down,8.6863,,29.5885,
KSBP01,5/16/11 9:12,187.533,Down,8.6877,,29.5908,
KSBP01,5/16/11 9:12,187.989,Down,8.6884,,29.592,
KSBP01,5/16/11 9:12,188.553,Down,8.6899,,29.5973,
KSBP01,5/16/11 9:12,188.939,Down,8.6899,,29.5965,
KSBP01,5/16/11 9:12,189.488,Down,8.6909,,29.5988,
KSBP01,5/16/11 9:12,189.976,Down,8.6906,,29.5977,
KSBP01,5/16/11 9:12,190.476,Down,8.6902,,29.5975,
KSBP01,5/16/11 9:12,191.042,Down,8.6901,,29.5969,
KSBP01,5/16/11 9:12,191.444,Down,8.6909,,29.5979,
KSBP01,5/16/11 9:12,191.948,Down,8.6897,,29.5944,
KSBP01,5/16/11 9:12,192.565,Down,8.6893,,29.5941,
KSBP01,5/16/11 9:12,192.937,Down,8.689,,29.5927,
KSBP01,5/16/11 9:12,193.508,Down,8.6878,,29.5894,
KSBP01,5/16/11 9:12,194.026,Down,8.689,,29.5921,
KSBP01,5/16/11 9:12,194.447,Down,8.6897,,29.5936,
KSBP01,5/16/11 9:12,195.089,Down,8.6897,,29.5938,
KSBP01,5/16/11 9:12,195.44,Down,8.6895,,29.5931,
KSBP01,5/16/11 9:12,196.027,Down,8.6886,,29.59,
KSBP01,5/16/11 9:12,196.517,Down,8.6889,,29.5912,
KSBP01,5/16/11 9:12,196.96,Down,8.689,,29.5915,
KSBP01,5/16/11 9:12,197.521,Down,8.6906,,29.5957,
KSBP01,5/16/11 9:12,197.966,Down,8.691,,29.5957,
KSBP01,5/16/11 9:12,198.511,Down,8.6918,,29.5984,
KSBP01,5/16/11 9:12,198.978,Down,8.6936,,29.6018,
KSBP01,5/16/11 9:12,199.546,Down,8.6929,,29.6012,
KSBP01,5/16/11 9:12,199.956,Down,8.6935,,29.6034,
KSBP01,5/16/11 9:12,200.508,Down,8.6936,,29.6033,
KSBP01,5/16/11 9:12,200.973,Down,8.6948,,29.6039,
KSBP01,5/16/11 9:12,201.588,Down,8.695,,29.6043,
KSBP01,5/16/11 9:12,201.975,Down,8.6941,,29.6033,
KSBP01,5/16/11 9:12,202.484,Down,8.6935,,29.6029,
KSBP01,5/16/11 9:12,202.993,Down,8.6946,,29.6042,
KSBP01,5/16/11 9:12,203.549,Down,8.6951,,29.6047,
KSBP01,5/16/11 9:12,203.965,Down,8.6949,,29.6044,
KSBP01,5/16/11 9:12,204.464,Down,8.6943,,29.6034,
KSBP01,5/16/11 9:12,204.97,Down,8.6934,,29.6028,
KSBP01,5/16/11 9:12,205.525,Down,8.6929,,29.6016,
KSBP01,5/16/11 9:12,205.969,Down,8.6929,,29.6019,
KSBP01,5/16/11 9:12,206.496,Down,8.6935,,29.6027,
KSBP01,5/16/11 9:12,207,Down,8.6938,,29.6034,
KSBP01,5/16/11 9:13,207.538,Down,8.6925,,29.6006,
KSBP01,5/16/11 9:13,207.957,Down,8.6914,,29.5991,
KSBP01,5/16/11 9:13,208.504,Down,8.6911,,29.5992,
KSBP01,5/16/11 9:13,209.115,Down,8.6907,,29.5993,
KSBP01,5/16/11 9:13,209.549,Down,8.6903,,29.599,
KSBP01,5/16/11 9:13,210.017,Down,8.6917,,29.6012,
KSBP01,5/16/11 9:13,210.522,Down,8.6975,,29.6078,
KSBP01,5/16/11 9:13,210.977,Down,8.696,,29.6061,
KSBP01,5/16/11 9:13,211.496,Down,8.7002,,29.6119,
KSBP01,5/16/11 9:13,212.011,Down,8.7003,,29.6129,
KSBP01,5/16/11 9:13,212.464,Down,8.7001,,29.6126,
KSBP01,5/16/11 9:13,212.922,Down,8.6968,,29.6073,
KSBP01,5/16/11 9:13,213.583,Down,8.6958,,29.606,
KSBP01,5/16/11 9:13,213.984,Down,8.6923,,29.6008,
KSBP01,5/16/11 9:13,214.544,Down,8.6939,,29.6026,
KSBP01,5/16/11 9:13,214.985,Down,8.6942,,29.6025,
KSBP01,5/16/11 9:13,215.49,Down,8.6921,,29.6003,
KSBP01,5/16/11 9:13,216.036,Down,8.693,,29.6012,
KSBP01,5/16/11 9:13,216.463,Down,8.6936,,29.602,
KSBP01,5/16/11 9:13,217.015,Down,8.6941,,29.6013,
KSBP01,5/16/11 9:13,217.394,Down,8.6947,,29.5998,
KSBP01,5/16/11 9:13,218.075,Down,8.6954,,29.6005,
KSBP01,5/16/11 9:13,218.507,Down,8.6958,,29.6011,
KSBP01,5/16/11 9:13,218.941,Down,8.6959,,29.6014,
KSBP01,5/16/11 9:13,219.47,Down,8.6953,,29.5997,
KSBP01,5/16/11 9:13,220.042,Down,8.6962,,29.6025,
KSBP01,5/16/11 9:13,220.462,Down,8.6966,,29.6028,
KSBP01,5/16/11 9:13,221.009,Down,8.6958,,29.601,
KSBP01,5/16/11 9:13,221.487,Down,8.696,,29.601,
KSBP01,5/16/11 9:13,222.022,Down,8.6954,,29.5998,
KSBP01,5/16/11 9:13,222.478,Down,8.6944,,29.5975,
KSBP01,5/16/11 9:13,223.013,Down,8.6962,,29.6026,
KSBP01,5/16/11 9:13,223.509,Down,8.691,,29.5889,
KSBP01,5/16/11 9:13,223.966,Down,8.6887,,29.5833,
KSBP01,5/16/11 9:13,224.499,Down,8.6921,,29.593,
KSBP01,5/16/11 9:13,224.982,Down,8.694,,29.5961,
KSBP01,5/16/11 9:13,225.535,Down,8.6858,,29.5751,
KSBP01,5/16/11 9:13,225.968,Down,8.6844,,29.5736,
KSBP01,5/16/11 9:13,226.482,Down,8.693,,29.5926,
KSBP01,5/16/11 9:13,226.967,Down,8.6899,,29.5852,
KSBP01,5/16/11 9:13,227.47,Down,8.6897,,29.5857,
KSBP01,5/16/11 9:13,228.001,Down,8.6892,,29.5842,
KSBP01,5/16/11 9:13,228.486,Down,8.6914,,29.5886,
KSBP01,5/16/11 9:13,229.012,Down,8.6916,,29.5884,
KSBP01,5/16/11 9:13,229.504,Down,8.6912,,29.589,
KSBP01,5/16/11 9:14,229.982,Down,8.6954,,29.5991,
KSBP01,5/16/11 9:14,230.505,Down,8.6951,,29.5968,
KSBP01,5/16/11 9:14,231.009,Down,8.6925,,29.591,
KSBP01,5/16/11 9:14,231.504,Down,8.6966,,29.6004,
KSBP01,5/16/11 9:14,232.074,Down,8.6963,,29.5997,
KSBP01,5/16/11 9:14,232.476,Down,8.6959,,29.5997,
KSBP01,5/16/11 9:14,233.035,Down,8.6962,,29.5998,
KSBP01,5/16/11 9:14,233.518,Down,8.6953,,29.5967,
KSBP01,5/16/11 9:14,233.963,Down,8.6961,,29.599,
KSBP01,5/16/11 9:14,234.545,Down,8.6954,,29.5992,
KSBP01,5/16/11 9:14,234.983,Down,8.6954,,29.6014,
KSBP01,5/16/11 9:14,235.422,Down,8.6955,,29.6012,
KSBP01,5/16/11 9:14,236.018,Down,8.6953,,29.6012,
KSBP01,5/16/11 9:14,236.553,Down,8.6941,,29.6001,
KSBP01,5/16/11 9:14,236.97,Down,8.6942,,29.6,
KSBP01,5/16/11 9:14,237.451,Down,8.6943,,29.6003,
KSBP01,5/16/11 9:14,238.038,Down,8.6957,,29.6024,
KSBP01,5/16/11 9:14,238.533,Down,8.6957,,29.6022,
KSBP01,5/16/11 9:14,238.969,Down,8.6955,,29.6017,
KSBP01,5/16/11 9:14,239.617,Down,8.694,,29.5998,
KSBP01,5/16/11 9:14,239.981,Down,8.694,,29.5998,
KSBP01,5/16/11 9:14,240.455,Down,8.6942,,29.5997,
KSBP01,5/16/11 9:14,241.09,Down,8.6933,,29.5985,
KSBP01,5/16/11 9:14,241.493,Down,8.6927,,29.5984,
KSBP01,5/16/11 9:14,241.965,Down,8.6927,,29.5982,
KSBP01,5/16/11 9:14,242.613,Down,8.6927,,29.5977,
KSBP01,5/16/11 9:14,242.99,Down,8.6927,,29.5976,
KSBP01,5/16/11 9:14,243.555,Down,8.6926,,29.5972,
KSBP01,5/16/11 9:14,244.045,Down,8.6926,,29.5977,
KSBP01,5/16/11 9:14,244.472,Down,8.6917,,29.5978,
KSBP01,5/16/11 9:14,245.097,Down,8.6916,,29.5975,
KSBP01,5/16/11 9:14,245.461,Down,8.6918,,29.5979,
KSBP01,5/16/11 9:14,246.013,Down,8.6923,,29.5978,
KSBP01,5/16/11 9:14,246.508,Down,8.6917,,29.5982,
KSBP01,5/16/11 9:14,246.964,Down,8.692,,29.5979,
KSBP01,5/16/11 9:14,247.483,Down,8.6922,,29.5976,
KSBP01,5/16/11 9:14,247.951,Down,8.6917,,29.5979,
KSBP01,5/16/11 9:14,248.508,Down,8.6917,,29.5982,
KSBP01,5/16/11 9:14,249.116,Down,8.6919,,29.5986,
KSBP01,5/16/11 9:14,249.51,Down,8.6911,,29.5983,
KSBP01,5/16/11 9:15,249.968,Down,8.6918,,29.5984,
KSBP01,5/16/11 9:15,250.537,Down,8.6915,,29.599,
KSBP01,5/16/11 9:15,250.925,Down,8.6917,,29.599,
KSBP01,5/16/11 9:15,251.533,Down,8.6923,,29.5987,
KSBP01,5/16/11 9:15,251.986,Down,8.6922,,29.5994,
KSBP01,5/16/11 9:15,252.509,Down,8.692,,29.5999,
KSBP01,5/16/11 9:15,253.008,Down,8.692,,29.5994,
KSBP01,5/16/11 9:15,253.461,Down,8.6943,,29.5998,
KSBP01,5/16/11 9:15,254.002,Down,8.6991,,29.6005,
KSBP01,5/16/11 9:15,254.528,Down,8.6966,,29.5956,
KSBP01,5/16/11 9:15,255.003,Down,8.6975,,29.6007,
KSBP01,5/16/11 9:15,255.463,Down,8.6984,,29.6005,
KSBP01,5/16/11 9:15,256.056,Down,8.6982,,29.6022,
KSBP01,5/16/11 9:15,256.518,Down,8.6963,,29.6028,
KSBP01,5/16/11 9:15,256.975,Down,8.6958,,29.6025,
KSBP01,5/16/11 9:15,257.5,Down,8.6968,,29.6041,
KSBP01,5/16/11 9:15,258.024,Down,8.7015,,29.6072,
KSBP01,5/16/11 9:15,258.416,Down,8.7017,,29.6077,
KSBP01,5/16/11 9:15,258.998,Down,8.7016,,29.6076,
KSBP01,5/16/11 9:15,259.522,Down,8.7031,,29.6095,
KSBP01,5/16/11 9:15,259.969,Down,8.7036,,29.6099,
KSBP01,5/16/11 9:15,260.529,Down,8.7037,,29.6099,
KSBP01,5/16/11 9:15,261.027,Down,8.7027,,29.6087,
KSBP01,5/16/11 9:15,261.463,Down,8.7033,,29.6088,
KSBP01,5/16/11 9:15,262.069,Down,8.7036,,29.6089,
KSBP01,5/16/11 9:15,262.457,Down,8.7037,,29.609,
KSBP01,5/16/11 9:15,263.013,Down,8.7032,,29.6091,
KSBP01,5/16/11 9:15,263.469,Down,8.7024,,29.6086,
KSBP01,5/16/11 9:15,263.964,Down,8.7031,,29.6083,
KSBP01,5/16/11 9:15,264.479,Down,8.7034,,29.6086,
KSBP01,5/16/11 9:15,265.018,Down,8.7032,,29.6081,
KSBP01,5/16/11 9:15,265.442,Down,8.703,,29.6081,
KSBP01,5/16/11 9:15,265.999,Down,8.7028,,29.608,
KSBP01,5/16/11 9:15,266.288,Down,8.7033,,29.6081,
KSBP01,5/16/11 9:15,265.98,Up,8.7029,,29.6079,
KSBP01,5/16/11 9:15,265.516,Up,8.7027,,29.6077,
KSBP01,5/16/11 9:15,264.972,Up,8.7017,,29.608,
KSBP01,5/16/11 9:15,264.501,Up,8.7003,,29.6081,
KSBP01,5/16/11 9:15,264.019,Up,8.6988,,29.6079,
KSBP01,5/16/11 9:15,263.499,Up,8.6999,,29.608,
KSBP01,5/16/11 9:15,263.081,Up,8.7009,,29.6079,
KSBP01,5/16/11 9:15,262.482,Up,8.7016,,29.6076,
KSBP01,5/16/11 9:15,261.892,Up,8.7021,,29.6077,
KSBP01,5/16/11 9:16,261.504,Up,8.7023,,29.608,
KSBP01,5/16/11 9:16,261.062,Up,8.7023,,29.6084,
KSBP01,5/16/11 9:16,260.483,Up,8.7013,,29.608,
KSBP01,5/16/11 9:16,260.027,Up,8.7008,,29.6077,
KSBP01,5/16/11 9:16,259.59,Up,8.6983,,29.6063,
KSBP01,5/16/11 9:16,258.898,Up,8.7012,,29.6079,
KSBP01,5/16/11 9:16,258.452,Up,8.7015,,29.6078,
KSBP01,5/16/11 9:16,257.998,Up,8.7019,,29.6084,
KSBP01,5/16/11 9:16,257.471,Up,8.702,,29.6086,
KSBP01,5/16/11 9:16,257.019,Up,8.7019,,29.608,
KSBP01,5/16/11 9:16,256.522,Up,8.7019,,29.6084,
KSBP01,5/16/11 9:16,256.026,Up,8.7021,,29.6087,
KSBP01,5/16/11 9:16,255.501,Up,8.7016,,29.6078,
KSBP01,5/16/11 9:16,255.009,Up,8.7013,,29.6071,
KSBP01,5/16/11 9:16,254.562,Up,8.7006,,29.606,
KSBP01,5/16/11 9:16,253.954,Up,8.7008,,29.6065,
KSBP01,5/16/11 9:16,253.559,Up,8.7003,,29.6058,
KSBP01,5/16/11 9:16,252.987,Up,8.6957,,29.6012,
KSBP01,5/16/11 9:16,252.452,Up,8.6942,,29.5994,
KSBP01,5/16/11 9:16,252.015,Up,8.6956,,29.6015,
KSBP01,5/16/11 9:16,251.458,Up,8.6979,,29.6039,
KSBP01,5/16/11 9:16,251.064,Up,8.6989,,29.6053,
KSBP01,5/16/11 9:16,250.498,Up,8.6979,,29.6046,
KSBP01,5/16/11 9:16,249.958,Up,8.6966,,29.6038,
KSBP01,5/16/11 9:16,249.527,Up,8.6962,,29.6037,
KSBP01,5/16/11 9:16,249.002,Up,8.6962,,29.6039,
KSBP01,5/16/11 9:16,248.501,Up,8.695,,29.6027,
KSBP01,5/16/11 9:16,247.994,Up,8.6951,,29.6029,
KSBP01,5/16/11 9:16,247.569,Up,8.6939,,29.6013,
KSBP01,5/16/11 9:16,246.97,Up,8.6942,,29.6029,
KSBP01,5/16/11 9:16,246.421,Up,8.6947,,29.6053,
KSBP01,5/16/11 9:16,246.039,Up,8.6952,,29.6073,
KSBP01,5/16/11 9:16,245.508,Up,8.6957,,29.6087,
KSBP01,5/16/11 9:16,245.022,Up,8.6963,,29.6072,
KSBP01,5/16/11 9:16,244.495,Up,8.6966,,29.6064,
KSBP01,5/16/11 9:16,244.04,Up,8.6971,,29.6095,
KSBP01,5/16/11 9:16,243.44,Up,8.6973,,29.6123,
KSBP01,5/16/11 9:16,243.035,Up,8.6969,,29.6112,
KSBP01,5/16/11 9:16,242.487,Up,8.6967,,29.6102,
KSBP01,5/16/11 9:16,242.048,Up,8.6965,,29.6059,
KSBP01,5/16/11 9:17,241.422,Up,8.6963,,29.6045,
KSBP01,5/16/11 9:17,241.033,Up,8.6963,,29.6031,
KSBP01,5/16/11 9:17,240.407,Up,8.6962,,29.6029,
KSBP01,5/16/11 9:17,240.001,Up,8.6959,,29.6035,
KSBP01,5/16/11 9:17,239.479,Up,8.6958,,29.6035,
KSBP01,5/16/11 9:17,239.04,Up,8.6958,,29.6012,
KSBP01,5/16/11 9:17,238.423,Up,8.6957,,29.5989,
KSBP01,5/16/11 9:17,237.993,Up,8.695,,29.5958,
KSBP01,5/16/11 9:17,237.571,Up,8.6947,,29.595,
KSBP01,5/16/11 9:17,237.051,Up,8.6943,,29.5942,
KSBP01,5/16/11 9:17,236.391,Up,8.6946,,29.5954,
KSBP01,5/16/11 9:17,235.999,Up,8.6949,,29.5957,
KSBP01,5/16/11 9:17,235.531,Up,8.6946,,29.5954,
KSBP01,5/16/11 9:17,234.948,Up,8.6943,,29.5951,
KSBP01,5/16/11 9:17,234.488,Up,8.6945,,29.596,
KSBP01,5/16/11 9:17,234.028,Up,8.6948,,29.5969,
KSBP01,5/16/11 9:17,233.509,Up,8.6946,,29.5973,
KSBP01,5/16/11 9:17,232.987,Up,8.695,,29.5981,
KSBP01,5/16/11 9:17,232.581,Up,8.6956,,29.5984,
KSBP01,5/16/11 9:17,231.966,Up,8.6954,,29.5987,
KSBP01,5/16/11 9:17,231.526,Up,8.6952,,29.5988,
KSBP01,5/16/11 9:17,230.994,Up,8.6949,,29.5986,
KSBP01,5/16/11 9:17,230.474,Up,8.6945,,29.5979,
KSBP01,5/16/11 9:17,230.039,Up,8.6944,,29.5976,
KSBP01,5/16/11 9:17,229.458,Up,8.6943,,29.5976,
KSBP01,5/16/11 9:17,229.006,Up,8.6942,,29.5972,
KSBP01,5/16/11 9:17,228.497,Up,8.694,,29.5973,
KSBP01,5/16/11 9:17,228.005,Up,8.6933,,29.5945,
KSBP01,5/16/11 9:17,227.488,Up,8.6921,,29.5911,
KSBP01,5/16/11 9:17,227.01,Up,8.6919,,29.5906,
KSBP01,5/16/11 9:17,226.547,Up,8.6921,,29.5913,
KSBP01,5/16/11 9:17,225.968,Up,8.6923,,29.592,
KSBP01,5/16/11 9:17,225.541,Up,8.6918,,29.5906,
KSBP01,5/16/11 9:17,224.99,Up,8.6918,,29.5909,
KSBP01,5/16/11 9:17,224.506,Up,8.6922,,29.5918,
KSBP01,5/16/11 9:17,224.076,Up,8.6921,,29.5916,
KSBP01,5/16/11 9:17,223.446,Up,8.6925,,29.5928,
KSBP01,5/16/11 9:17,223.078,Up,8.6917,,29.5911,
KSBP01,5/16/11 9:17,222.45,Up,8.6915,,29.591,
KSBP01,5/16/11 9:17,221.965,Up,8.6913,,29.5905,
KSBP01,5/16/11 9:17,221.581,Up,8.6911,,29.5908,
KSBP01,5/16/11 9:17,220.868,Up,8.6911,,29.5912,
KSBP01,5/16/11 9:18,220.479,Up,8.6915,,29.5921,
KSBP01,5/16/11 9:18,219.996,Up,8.6915,,29.5926,
KSBP01,5/16/11 9:18,219.488,Up,8.6921,,29.5945,
KSBP01,5/16/11 9:18,218.988,Up,8.6924,,29.5951,
KSBP01,5/16/11 9:18,218.49,Up,8.693,,29.5972,
KSBP01,5/16/11 9:18,218.048,Up,8.6929,,29.5973,
KSBP01,5/16/11 9:18,217.596,Up,8.6923,,29.5955,
KSBP01,5/16/11 9:18,216.986,Up,8.6925,,29.5966,
KSBP01,5/16/11 9:18,216.44,Up,8.6918,,29.5939,
KSBP01,5/16/11 9:18,216.135,Up,8.6914,,29.593,
KSBP01,5/16/11 9:18,215.474,Up,8.6912,,29.5925,
KSBP01,5/16/11 9:18,214.985,Up,8.6913,,29.5928,
KSBP01,5/16/11 9:18,214.586,Up,8.6913,,29.5927,
KSBP01,5/16/11 9:18,213.974,Up,8.6901,,29.5901,
KSBP01,5/16/11 9:18,213.51,Up,8.6899,,29.5894,
KSBP01,5/16/11 9:18,213.025,Up,8.6893,,29.5877,
KSBP01,5/16/11 9:18,212.46,Up,8.6896,,29.588,
KSBP01,5/16/11 9:18,212.032,Up,8.6895,,29.5885,
KSBP01,5/16/11 9:18,211.518,Up,8.69,,29.5894,
KSBP01,5/16/11 9:18,210.987,Up,8.69,,29.5897,
KSBP01,5/16/11 9:18,210.521,Up,8.6898,,29.5896,
KSBP01,5/16/11 9:18,209.973,Up,8.6899,,29.5901,
KSBP01,5/16/11 9:18,209.474,Up,8.6902,,29.592,
KSBP01,5/16/11 9:18,209.066,Up,8.69,,29.592,
KSBP01,5/16/11 9:18,208.43,Up,8.6897,,29.5907,
KSBP01,5/16/11 9:18,208.012,Up,8.6897,,29.5902,
KSBP01,5/16/11 9:18,207.474,Up,8.6891,,29.5889,
KSBP01,5/16/11 9:18,206.966,Up,8.689,,29.5886,
KSBP01,5/16/11 9:18,206.546,Up,8.689,,29.589,
KSBP01,5/16/11 9:18,205.94,Up,8.689,,29.5886,
KSBP01,5/16/11 9:18,205.547,Up,8.6895,,29.5907,
KSBP01,5/16/11 9:18,204.979,Up,8.6899,,29.5926,
KSBP01,5/16/11 9:18,204.459,Up,8.6903,,29.5936,
KSBP01,5/16/11 9:18,203.959,Up,8.69,,29.5933,
KSBP01,5/16/11 9:18,203.549,Up,8.6905,,29.5946,
KSBP01,5/16/11 9:18,202.934,Up,8.6905,,29.5949,
KSBP01,5/16/11 9:18,202.585,Up,8.6909,,29.5962,
KSBP01,5/16/11 9:18,201.95,Up,8.6904,,29.595,
KSBP01,5/16/11 9:18,201.529,Up,8.6908,,29.596,
KSBP01,5/16/11 9:18,201.053,Up,8.6915,,29.5979,
KSBP01,5/16/11 9:18,200.507,Up,8.6912,,29.5974,
KSBP01,5/16/11 9:19,200.05,Up,8.6903,,29.5954,
KSBP01,5/16/11 9:19,199.49,Up,8.6872,,29.5881,
KSBP01,5/16/11 9:19,199.072,Up,8.6798,,29.5714,
KSBP01,5/16/11 9:19,198.529,Up,8.6801,,29.5723,
KSBP01,5/16/11 9:19,198.01,Up,8.6858,,29.5857,
KSBP01,5/16/11 9:19,197.597,Up,8.6741,,29.5583,
KSBP01,5/16/11 9:19,196.995,Up,8.6638,,29.5346,
KSBP01,5/16/11 9:19,196.429,Up,8.6622,,29.5318,
KSBP01,5/16/11 9:19,195.996,Up,8.6577,,29.5233,
KSBP01,5/16/11 9:19,195.489,Up,8.658,,29.5235,
KSBP01,5/16/11 9:19,195.008,Up,8.6599,,29.5281,
KSBP01,5/16/11 9:19,194.528,Up,8.6691,,29.5466,
KSBP01,5/16/11 9:19,194.079,Up,8.6705,,29.5506,
KSBP01,5/16/11 9:19,193.496,Up,8.6705,,29.5519,
KSBP01,5/16/11 9:19,192.98,Up,8.6653,,29.5408,
KSBP01,5/16/11 9:19,192.549,Up,8.6652,,29.5408,
KSBP01,5/16/11 9:19,192.096,Up,8.672,,29.5557,
